Gene Symbol,Description,Category,Uniprot ID,Gifts,GC Id,Relevance score, GeneCards Link
CTBP2,C-Terminal Binding Protein 2,Protein Coding,P56545,49,GC10M124984,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTBP2
EPB41L3,Erythrocyte Membrane Protein Band 4.1 Like 3,Protein Coding,Q9Y2J2,49,GC18M005392,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=EPB41L3
PRG4,Proteoglycan 4,Protein Coding,Q92954,49,GC01P186296,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRG4
PUS1,Pseudouridine Synthase 1,Protein Coding,Q9Y606,49,GC12P131929,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PUS1
BHMT,Betaine--Homocysteine S-Methyltransferase,Protein Coding,Q93088,48,GC05P079111,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=BHMT
HBA2,Hemoglobin Subunit Alpha 2,Protein Coding,P69905,48,GC16P021339,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=HBA2
RND3,Rho Family GTPase 3,Protein Coding,P61587,48,GC02M150468,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RND3
SH3GL2,"SH3 Domain Containing GRB2 Like 2, Endophilin A1",Protein Coding,Q99962,48,GC09P017569,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SH3GL2
SH3GL3,"SH3 Domain Containing GRB2 Like 3, Endophilin A3",Protein Coding,Q99963,48,GC15P083447,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SH3GL3
SON,SON DNA And RNA Binding Protein,Protein Coding,P18583,48,GC21P033542,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SON
TRMT1,TRNA Methyltransferase 1,Protein Coding,Q9NXH9,48,GC19M013104,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRMT1
IL22RA1,Interleukin 22 Receptor Subunit Alpha 1,Protein Coding,Q8N6P7,47,GC01M024119,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL22RA1
CDC40,Cell Division Cycle 40,Protein Coding,O60508,46,GC06P110180,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDC40
CXCR6,C-X-C Motif Chemokine Receptor 6,Protein Coding,O00574,46,GC03P051143,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCR6
DDX18,DEAD-Box Helicase 18,Protein Coding,Q9NVP1,46,GC02P126035,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=DDX18
RNPS1,RNA Binding Protein With Serine Rich Domain 1,Protein Coding,Q15287,46,GC16M002253,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNPS1
CPNE3,Copine 3,Protein Coding,O75131,45,GC08P086514,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CPNE3
EXOSC10,Exosome Component 10,Protein Coding,Q01780,45,GC01M011067,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=EXOSC10
SF3A3,Splicing Factor 3a Subunit 3,Protein Coding,Q12874,45,GC01M037956,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SF3A3
TRIM11,Tripartite Motif Containing 11,Protein Coding,Q96F44,45,GC01M228393,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIM11
GNLY,Granulysin,Protein Coding,P22749,44,GC02P085685,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=GNLY
RNH1,Ribonuclease/Angiogenin Inhibitor 1,Protein Coding,P13489,44,GC11M007934,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNH1
RPL32,Ribosomal Protein L32,Protein Coding,P62910,44,GC03M012834,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL32
SOX1,SRY-Box Transcription Factor 1,Protein Coding,O00570,44,GC13P112067,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SOX1
DIRAS2,DIRAS Family GTPase 2,Protein Coding,Q96HU8,43,GC09M090609,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=DIRAS2
LHPP,Phospholysine Phosphohistidine Inorganic Pyrophosphate Phosphatase,Protein Coding,Q9H008,43,GC10P124461,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LHPP
NOP14,NOP14 Nucleolar Protein,Protein Coding,P78316,43,GC04M003347,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOP14
ZNF326,Zinc Finger Protein 326,Protein Coding,Q5BKZ1,43,GC01P089995,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF326
GIMAP6,"GTPase, IMAP Family Member 6",Protein Coding,Q6P9H5,42,GC07M150625,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=GIMAP6
MARCHF6,Membrane Associated Ring-CH-Type Finger 6,Protein Coding,O60337,42,GC05P010568,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MARCHF6
MYO15A,Myosin XVA,Protein Coding,Q9UKN7,42,GC17P018108,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYO15A
TXNDC9,Thioredoxin Domain Containing 9,Protein Coding,O14530,42,GC02M099703,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TXNDC9
CHAC2,ChaC Glutathione Specific Gamma-Glutamylcyclotransferase 2,Protein Coding,Q8WUX2,40,GC02P053767,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHAC2
PIH1D2,PIH1 Domain Containing 2,Protein Coding,Q8WWB5,39,GC11M113094,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIH1D2
METTL21C,"Methyltransferase 21C, AARS1 Lysine",Protein Coding,Q5VZV1,38,GC13M102685,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=METTL21C
BRINP3,BMP/Retinoic Acid Inducible Neural Specific 3,Protein Coding,Q76B58,37,GC01M190067,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=BRINP3
SMIM3,Small Integral Membrane Protein 3,Protein Coding,Q9BZL3,34,GC05P150777,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMIM3
LINC02915,Long Intergenic Non-Protein Coding RNA 2915,RNA Gene,Q8N8G6,26,GC15P053699,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC02915
MIR184,MicroRNA 184,RNA Gene,,25,GC15P079209,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR184
LINC00471,Long Intergenic Non-Protein Coding RNA 471,RNA Gene,Q8N535,24,GC02M232112,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC00471
B3GALT5-AS1,B3GALT5 Antisense RNA 1,RNA Gene,P59052,23,GC21M039597,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=B3GALT5-AS1
MIR30C2,MicroRNA 30c-2,RNA Gene,,22,GC06M081465,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR30C2
MIR487B,MicroRNA 487b,RNA Gene,,21,GC14P112752,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR487B
MIR452,MicroRNA 452,RNA Gene,,18,GC0XM151959,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR452
PELATON,Plaque Enriched LncRNA In Atherosclerotic And Inflammatory Bowel Macrophage Regulation,RNA Gene,,18,GC20P050248,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PELATON
KIF9-AS1,KIF9 Antisense RNA 1,RNA Gene,,17,GC03P051193,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIF9-AS1
MIR3614,MicroRNA 3614,RNA Gene,,16,GC17M056891,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR3614
LINC01475,Long Intergenic Non-Protein Coding RNA 1475,RNA Gene,,14,GC10M099526,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC01475
MIR4471,MicroRNA 4471,RNA Gene,,11,GC08P100382,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR4471
TP53COR1,Tumor Protein P53 Pathway Corepressor 1,RNA Gene,,9,GC06U903133,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TP53COR1
OCTN3,Organic Cation Transporter 3,Protein Coding,,4,GC05U900771,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=OCTN3
LOC107963955,BCR-ABL Major-Breakpoint Cluster Region,Functional Element,,3,GC22P053226,0.6725474,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC107963955
TCERG1,Transcription Elongation Regulator 1,Protein Coding,O14776,47,GC05P146447,0.670194507,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TCERG1
CWF19L1,CWF19 Like Cell Cycle Control Factor 1,Protein Coding,Q69YN2,46,GC10M100232,0.670194507,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CWF19L1
TRIM44,Tripartite Motif Containing 44,Protein Coding,Q96DX7,45,GC11P035663,0.670194507,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIM44
MED30,Mediator Complex Subunit 30,Protein Coding,Q96HR3,44,GC08P117521,0.670194507,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MED30
THOC1,THO Complex Subunit 1,Protein Coding,Q96FV9,44,GC18M000204,0.670194507,https://www.genecards.org/cgi-bin/carddisp.pl?gene=THOC1
WDR81,WD Repeat Domain 81,Protein Coding,Q562E7,44,GC17P001716,0.670194507,https://www.genecards.org/cgi-bin/carddisp.pl?gene=WDR81
ZC3H11A,Zinc Finger CCCH-Type Containing 11A,Protein Coding,O75152,44,GC01P203795,0.670194507,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZC3H11A
DNAJC9,DnaJ Heat Shock Protein Family (Hsp40) Member C9,Protein Coding,Q8WXX5,43,GC10M073183,0.670194507,https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAJC9
ATP5MF,ATP Synthase Membrane Subunit F,Protein Coding,P56134,42,GC07M099654,0.670194507,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP5MF
MRPL14,Mitochondrial Ribosomal Protein L14,Protein Coding,Q6P1L8,41,GC06M044113,0.670194507,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MRPL14
THOC7,THO Complex Subunit 7,Protein Coding,Q6I9Y2,41,GC03M063833,0.670194507,https://www.genecards.org/cgi-bin/carddisp.pl?gene=THOC7
CWC15,CWC15 Spliceosome Associated Protein Homolog,Protein Coding,Q9P013,40,GC11M094962,0.670194507,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CWC15
SELENOH,Selenoprotein H,Protein Coding,Q8IZQ5,35,GC11P058308,0.670194507,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SELENOH
SCYL2,SCY1 Like Pseudokinase 2,Protein Coding,Q6P3W7,45,GC12P100267,0.667211711,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCYL2
CDC7,Cell Division Cycle 7,Protein Coding,O00311,53,GC01P091500,0.665877938,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDC7
PIK3C2B,Phosphatidylinositol-4-Phosphate 3-Kinase Catalytic Subunit Type 2 Beta,Protein Coding,O00750,53,GC01M204422,0.665877938,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIK3C2B
FOSL2,"FOS Like 2, AP-1 Transcription Factor Subunit",Protein Coding,P15408,48,GC02P028392,0.662605286,https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOSL2
MIR345,MicroRNA 345,RNA Gene,,22,GC14P100307,0.662605286,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR345
MIR1262,MicroRNA 1262,RNA Gene,,20,GC01M068183,0.662605286,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR1262
MIR194-1,MicroRNA 194-1,RNA Gene,,19,GC01M220118,0.662605286,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR194-1
EFCAB13-DT,EFCAB13 Divergent Transcript,RNA Gene,,18,GC17M061232,0.662605286,https://www.genecards.org/cgi-bin/carddisp.pl?gene=EFCAB13-DT
SNRPN,Small Nuclear Ribonucleoprotein Polypeptide N,Protein Coding,P63162,51,GC15P024823,0.661656082,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNRPN
NUP153,Nucleoporin 153,Protein Coding,P49790,48,GC06M017615,0.661656082,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NUP153
NAA50,"N-Alpha-Acetyltransferase 50, NatE Catalytic Subunit",Protein Coding,Q9GZZ1,44,GC03M113716,0.661656082,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NAA50
VSIG4,V-Set And Immunoglobulin Domain Containing 4,Protein Coding,Q9Y279,44,GC0XM066021,0.661656082,https://www.genecards.org/cgi-bin/carddisp.pl?gene=VSIG4
ADPRH,ADP-Ribosylarginine Hydrolase,Protein Coding,P54922,43,GC03P119579,0.661656082,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADPRH
SERPINB12,Serpin Family B Member 12,Protein Coding,Q96P63,42,GC18P063556,0.661656082,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SERPINB12
ATP5MK,ATP Synthase Membrane Subunit K,Protein Coding,Q96IX5,41,GC10M103397,0.661656082,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP5MK
MCM5,Minichromosome Maintenance Complex Component 5,Protein Coding,P33992,52,GC22P035400,0.660898924,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MCM5
RBSN,"Rabenosyn, RAB Effector",Protein Coding,Q9H1K0,45,GC03M015070,0.660898924,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBSN
TRIM4,Tripartite Motif Containing 4,Protein Coding,Q9C037,38,GC07M099876,0.660898924,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIM4
EIF3F,Eukaryotic Translation Initiation Factor 3 Subunit F,Protein Coding,O00303,50,GC11P007970,0.659956992,https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF3F
PSME3,Proteasome Activator Subunit 3,Protein Coding,P61289,47,GC17P042824,0.659956992,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSME3
LOC106627981,GBA Recombination Region,Functional Element,,4,GC01P155233,0.659956992,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC106627981
EIF2B1,Eukaryotic Translation Initiation Factor 2B Subunit Alpha,Protein Coding,Q14232,50,GC12M123620,0.65908289,https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF2B1
GRIN2B,Glutamate Ionotropic Receptor NMDA Type Subunit 2B,Protein Coding,Q13224,59,GC12M013437,0.652892947,https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRIN2B
VIPAS39,"VPS33B Interacting Protein, Apical-Basolateral Polarity Regulator, Spe-39 Homolog",Protein Coding,Q9H9C1,45,GC14M077426,0.648541152,https://www.genecards.org/cgi-bin/carddisp.pl?gene=VIPAS39
SOX4,SRY-Box Transcription Factor 4,Protein Coding,Q06945,50,GC06P021593,0.647595704,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SOX4
SNHG8,Small Nucleolar RNA Host Gene 8,RNA Gene,,24,GC04P118278,0.647595704,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNHG8
LINC00115,Long Intergenic Non-Protein Coding RNA 115,RNA Gene,,21,GC01M009815,0.647595704,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC00115
MIR548A3,MicroRNA 548a-3,RNA Gene,,18,GC08M104484,0.647595704,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR548A3
LINC02454,Long Intergenic Non-Protein Coding RNA 2454,RNA Gene,,14,GC12P065583,0.647595704,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC02454
LOC101928626,Uncharacterized LOC101928626,RNA Gene,,13,GC01M009743,0.647595704,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC101928626
ENSG00000238009,Novel Transcript,RNA Gene,,10,GC01M000089,0.647595704,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000238009
ENSG00000239945,Novel Transcript,RNA Gene,,7,GC01M009653,0.647595704,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000239945
ENSG00000290385,Novel Transcript,Uncategorized,,5,GC01M010210,0.647595704,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000290385
STMN2,Stathmin 2,Protein Coding,Q93045,46,GC08P079610,0.646687865,https://www.genecards.org/cgi-bin/carddisp.pl?gene=STMN2
FGGY,FGGY Carbohydrate Kinase Domain Containing,Protein Coding,Q96C11,44,GC01P059296,0.646687865,https://www.genecards.org/cgi-bin/carddisp.pl?gene=FGGY
CD300C,CD300c Molecule,Protein Coding,Q08708,41,GC17M074544,0.646687865,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD300C
ACTR1A,Actin Related Protein 1A,Protein Coding,P61163,45,GC10M102479,0.646454394,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACTR1A
BCL2L13,BCL2 Like 13,Protein Coding,Q9BXK5,45,GC22P017628,0.646454394,https://www.genecards.org/cgi-bin/carddisp.pl?gene=BCL2L13
PRRC2A,Proline Rich Coiled-Coil 2A,Protein Coding,P48634,42,GC06P104100,0.646454394,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRRC2A
UBE2J1,Ubiquitin Conjugating Enzyme E2 J1,Protein Coding,Q9Y385,48,GC06M089326,0.644918084,https://www.genecards.org/cgi-bin/carddisp.pl?gene=UBE2J1
SNX3,Sorting Nexin 3,Protein Coding,O60493,46,GC06M108211,0.644918084,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNX3
ENO3,Enolase 3,Protein Coding,P13929,54,GC17P004948,0.642183423,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENO3
H2AC18,H2A Clustered Histone 18,Protein Coding,Q6FI13,36,GC01M155818,0.642183423,https://www.genecards.org/cgi-bin/carddisp.pl?gene=H2AC18
EIF2B5,Eukaryotic Translation Initiation Factor 2B Subunit Epsilon,Protein Coding,Q13144,50,GC03P184135,0.63265121,https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF2B5
ACO2,Aconitase 2,Protein Coding,Q99798,53,GC22P052570,0.632258058,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACO2
PTPRS,Protein Tyrosine Phosphatase Receptor Type S,Protein Coding,Q13332,52,GC19M009362,0.632258058,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTPRS
CNTNAP3,Contactin Associated Protein Family Member 3,Protein Coding,Q9BZ76,41,GC09M039064,0.632258058,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CNTNAP3
INSIG1,Insulin Induced Gene 1,Protein Coding,O15503,46,GC07P155297,0.631614864,https://www.genecards.org/cgi-bin/carddisp.pl?gene=INSIG1
UCHL5,Ubiquitin C-Terminal Hydrolase L5,Protein Coding,Q9Y5K5,46,GC01M193012,0.631614864,https://www.genecards.org/cgi-bin/carddisp.pl?gene=UCHL5
TRIM3,Tripartite Motif Containing 3,Protein Coding,O75382,41,GC11M008392,0.631614864,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIM3
GAS6-AS1,GAS6 Antisense RNA 1,RNA Gene,,21,GC13P113815,0.631614864,https://www.genecards.org/cgi-bin/carddisp.pl?gene=GAS6-AS1
MIR190B,MicroRNA 190b,RNA Gene,,20,GC01M154193,0.631614864,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR190B
MIR296,MicroRNA 296,RNA Gene,,20,GC20M058817,0.631614864,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR296
LINC00900,Long Intergenic Non-Protein Coding RNA 900,RNA Gene,,16,GC11M115754,0.631614864,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC00900
MIR6510,MicroRNA 6510,RNA Gene,,12,GC17M041517,0.631614864,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR6510
UFD1,Ubiquitin Recognition Factor In ER Associated Degradation 1,Protein Coding,Q92890,50,GC22M019607,0.627889454,https://www.genecards.org/cgi-bin/carddisp.pl?gene=UFD1
STEAP3,STEAP3 Metalloreductase,Protein Coding,Q658P3,52,GC02P126050,0.627748728,https://www.genecards.org/cgi-bin/carddisp.pl?gene=STEAP3
SCAMP1,Secretory Carrier Membrane Protein 1,Protein Coding,O15126,46,GC05P078360,0.627748728,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCAMP1
SLC6A15,Solute Carrier Family 6 Member 15,Protein Coding,Q9H2J7,46,GC12M084859,0.627748728,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC6A15
VPS8,VPS8 Subunit Of CORVET Complex,Protein Coding,Q8N3P4,43,GC03P184812,0.627748728,https://www.genecards.org/cgi-bin/carddisp.pl?gene=VPS8
GCC1,GRIP And Coiled-Coil Domain Containing 1,Protein Coding,Q96CN9,42,GC07M127580,0.627748728,https://www.genecards.org/cgi-bin/carddisp.pl?gene=GCC1
GJB1,Gap Junction Protein Beta 1,Protein Coding,P08034,53,GC0XP071212,0.623313069,https://www.genecards.org/cgi-bin/carddisp.pl?gene=GJB1
WDR91,WD Repeat Domain 91,Protein Coding,A4D1P6,40,GC07M135183,0.623313069,https://www.genecards.org/cgi-bin/carddisp.pl?gene=WDR91
GNPAT,Glyceronephosphate O-Acyltransferase,Protein Coding,O15228,52,GC01P231241,0.617248476,https://www.genecards.org/cgi-bin/carddisp.pl?gene=GNPAT
LASP1,LIM And SH3 Protein 1,Protein Coding,Q14847,49,GC17P038869,0.617248476,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LASP1
SMPD4,Sphingomyelin Phosphodiesterase 4,Protein Coding,Q9NXE4,46,GC02M130151,0.617248476,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMPD4
TNRC6B,Trinucleotide Repeat Containing Adaptor 6B,Protein Coding,Q9UPQ9,46,GC22P040044,0.617248476,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNRC6B
MKRN2,Makorin Ring Finger Protein 2,Protein Coding,Q9H000,45,GC03P014679,0.617248476,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MKRN2
ZW10,Zw10 Kinetochore Protein,Protein Coding,O43264,45,GC11M113733,0.617248476,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZW10
ZNF638,Zinc Finger Protein 638,Protein Coding,Q14966,44,GC02P071276,0.617248476,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF638
APOOL,Apolipoprotein O Like,Protein Coding,Q6UXV4,40,GC0XP085003,0.617248476,https://www.genecards.org/cgi-bin/carddisp.pl?gene=APOOL
NPC1L1,NPC1 Like Intracellular Cholesterol Transporter 1,Protein Coding,Q9UHC9,50,GC07M044512,0.614445567,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPC1L1
MIR25,MicroRNA 25,RNA Gene,,22,GC07M100093,0.614445567,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR25
TEX26-AS1,TEX26 Antisense RNA 1,RNA Gene,,20,GC13M030881,0.614445567,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TEX26-AS1
ST7-OT3,ST7 Overlapping Transcript 3,RNA Gene,,19,GC07P117120,0.614445567,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ST7-OT3
BAIAP2-DT,BAIAP2 Divergent Transcript,RNA Gene,,18,GC17M081159,0.614445567,https://www.genecards.org/cgi-bin/carddisp.pl?gene=BAIAP2-DT
FALEC,Focally Amplified Long Non-Coding RNA In Epithelial Cancer,RNA Gene,,18,GC01P154276,0.614445567,https://www.genecards.org/cgi-bin/carddisp.pl?gene=FALEC
EOLA1-DT,EOLA1 Divergent Transcript,RNA Gene,,17,GC0XM149501,0.614445567,https://www.genecards.org/cgi-bin/carddisp.pl?gene=EOLA1-DT
PLBD1-AS1,PLBD1 Antisense RNA 1,RNA Gene,,17,GC12P014567,0.614445567,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLBD1-AS1
FILNC1,FOXO Induced Long Non-Coding RNA 1,RNA Gene,,16,GC06P139677,0.614445567,https://www.genecards.org/cgi-bin/carddisp.pl?gene=FILNC1
LENG8-AS1,LENG8 Antisense RNA 1,RNA Gene,,16,GC19M080129,0.614445567,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LENG8-AS1
TMCC1-DT,TMCC1 Divergent Transcript,RNA Gene,,16,GC03P136788,0.614445567,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMCC1-DT
LINC02987,Long Intergenic Non-Protein Coding RNA 2987,RNA Gene,,15,GC19P084813,0.614445567,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC02987
UBE2Q1-AS1,UBE2Q1 Antisense RNA 1,RNA Gene,,15,GC01P154553,0.614445567,https://www.genecards.org/cgi-bin/carddisp.pl?gene=UBE2Q1-AS1
GUCY2C-AS1,GUCY2C Antisense RNA 1,RNA Gene,,13,GC12P028895,0.614445567,https://www.genecards.org/cgi-bin/carddisp.pl?gene=GUCY2C-AS1
